Name,Package URL,Github,ecosystem,number,created_at,openByOutsider,comments,returnByInsider,reply_at
Automat,https://pypi.org/project/Automat/,https://github.com/glyph/Automat,pypi,153,2023-08-04T09:19:28Z,true,3,true,2023-08-04T20:50:21Z
azure-synapse-spark,https://pypi.org/project/azure-synapse-spark/,https://github.com/Azure/azure-sdk-for-python,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
PyPika,https://pypi.org/project/PyPika/,https://github.com/kayak/pypika,pypi,763,2023-10-13T07:45:06Z,true,0,false,
pydash,https://pypi.org/project/pydash/,https://github.com/dgilland/pydash,pypi,206,2023-09-08T05:05:42Z,true,5,true,2023-09-18T01:27:00Z
azure-mgmt-appconfiguration,https://pypi.org/project/azure-mgmt-appconfiguration/,https://github.com/Azure/azure-sdk-for-python,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
bundler,https://bundler.io/,https://github.com/rubygems/rubygems/tree/master/bundler,rubygems,7064,2023-10-14T20:43:09Z,false,0,false,
aws-sdk-core,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-core,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
aws-sigv4,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sigv4,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
aws-partitions,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-partitions,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
i18n,https://github.com/ruby-i18n/i18n,https://github.com/ruby-i18n/i18n,rubygems,676,2023-08-31T18:05:20Z,true,1,true,2023-09-11T00:49:53Z
diff-lcs,https://github.com/halostatue/diff-lcs,https://github.com/halostatue/diff-lcs,rubygems,86,2022-10-27T08:07:58Z,false,0,false,
rspec-expectations,https://github.com/rspec/rspec-expectations,https://github.com/rspec/rspec-expectations,rubygems,1432,2023-10-03T17:27:45Z,true,2,true,2023-10-03T19:59:48Z
rspec-core,https://github.com/rspec/rspec-core,https://github.com/rspec/rspec-core,rubygems,3046,2023-08-09T09:45:50Z,true,0,false,
rspec-mocks,https://github.com/rspec/rspec-mocks,https://github.com/rspec/rspec-mocks,rubygems,1554,2023-09-11T04:57:32Z,true,3,true,2023-09-11T05:19:53Z
rspec-support,https://github.com/rspec/rspec-support,https://github.com/rspec/rspec-support,rubygems,555,2022-12-09T05:05:27Z,false,0,false,
activesupport,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activesupport,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
rack,https://github.com/rack/rack,https://github.com/rack/rack,rubygems,2128,2023-10-12T09:34:03Z,true,19,true,2023-10-12T09:54:28Z
aws-eventstream,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-eventstream,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
tzinfo,https://tzinfo.github.io,https://github.com/tzinfo/tzinfo/tree/v2.0.6,rubygems,153,2023-09-29T09:18:38Z,true,2,true,2023-09-30T13:36:18Z
rake,https://github.com/ruby/rake,https://github.com/ruby/rake/tree/v13.0.6,rubygems,515,2023-09-18T18:11:01Z,true,0,false,
multi_json,https://github.com/intridea/multi_json,https://github.com/intridea/multi_json/tree/v1.15.0,rubygems,208,2022-11-28T09:01:08Z,true,0,false,
json,http://flori.github.io/json/,https://github.com/flori/json,rubygems,546,2023-10-15T09:58:29Z,false,0,false,
rspec,http://github.com/rspec,https://github.com/rspec/rspec-metagem,rubygems,68,2022-02-15T13:28:14Z,true,21,true,2022-02-15T15:41:31Z
minitest,https://github.com/minitest/minitest,https://github.com/minitest/minitest,rubygems,972,2023-10-09T01:50:00Z,true,0,false,
concurrent-ruby,http://www.concurrent-ruby.com,https://github.com/ruby-concurrency/concurrent-ruby,rubygems,1009,2023-08-28T23:43:11Z,true,0,false,
nokogiri,https://nokogiri.org,https://github.com/sparklemotion/nokogiri,rubygems,3003,2023-10-15T14:08:33Z,false,0,false,
faraday,https://lostisland.github.io/faraday,https://github.com/lostisland/faraday,rubygems,1498,2023-04-17T17:34:06Z,true,3,true,2023-04-18T09:19:56Z
thor,http://whatisthor.com/,https://github.com/rails/thor/tree/v1.2.2,rubygems,861,2023-08-25T09:22:13Z,false,0,false,
addressable,https://github.com/sporkmonger/addressable,https://github.com/sporkmonger/addressable,rubygems,512,2023-06-07T22:33:31Z,true,3,true,2023-07-04T02:11:00Z
aws-sdk-s3,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-s3,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
mime-types,https://github.com/mime-types/ruby-mime-types/,https://github.com/mime-types/ruby-mime-types/,rubygems,162,2022-01-07T04:57:21Z,false,0,false,
aws-sdk-kms,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kms,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
ffi,https://github.com/ffi/ffi/wiki,https://github.com/ffi/ffi/,rubygems,1058,2023-10-04T20:23:43Z,true,2,false,
public_suffix,https://simonecarletti.com/code/publicsuffix-ruby,https://github.com/weppos/publicsuffix-ruby/tree/v5.0.3,rubygems,143,2017-08-13T06:01:15Z,true,0,false,
multipart-post,https://github.com/socketry/multipart-post,https://github.com/socketry/multipart-post,rubygems,86,2022-06-02T12:17:13Z,false,1,true,2022-06-02T13:49:57Z
builder,http://onestepback.org,https://github.com/jimweirich/builder,rubygems,67,2022-12-04T19:40:33Z,true,0,false,
activemodel,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activemodel,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
rubygems-update,https://guides.rubygems.org,https://github.com/rubygems/rubygems,rubygems,7064,2023-10-14T20:43:09Z,false,0,false,
thread_safe,https://github.com/ruby-concurrency/thread_safe,https://github.com/ruby-concurrency/thread_safe,rubygems,24,2016-01-25T17:08:34Z,true,3,true,2016-01-25T17:21:08Z
activerecord,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activerecord,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
actionpack,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actionpack,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
method_source,http://banisterfiend.wordpress.com,https://github.com/banister/method_source,rubygems,79,2023-01-09T17:57:44Z,true,0,false,
rails,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
railties,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/railties,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
mime-types-data,https://github.com/mime-types/mime-types-data/,https://github.com/mime-types/mime-types-data/,rubygems,54,2023-02-18T04:52:08Z,false,0,false,
actionmailer,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actionmailer,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
mini_portile2,https://github.com/flavorjones/mini_portile,https://github.com/flavorjones/mini_portile,rubygems,123,2022-12-24T15:47:23Z,false,0,false,
actionview,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actionview,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
rubyzip,http://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip/tree/v2.3.2,rubygems,563,2023-09-26T10:31:40Z,true,0,false,
jwt,https://github.com/jwt/ruby-jwt,https://github.com/jwt/ruby-jwt,rubygems,569,2023-10-13T01:11:38Z,true,2,false,
mini_mime,https://github.com/discourse/mini_mime,https://github.com/discourse/mini_mime,rubygems,44,2022-01-06T05:09:41Z,true,4,false,
excon,https://github.com/excon/excon,https://github.com/excon/excon,rubygems,833,2023-09-25T23:14:07Z,true,5,true,2023-09-26T15:13:00Z
loofah,https://github.com/flavorjones/loofah,https://github.com/flavorjones/loofah,rubygems,275,2023-10-14T01:49:42Z,true,2,false,
sprockets,https://github.com/rails/sprockets,https://github.com/rails/sprockets,rubygems,793,2023-09-14T00:12:56Z,true,0,false,
unf_ext,https://github.com/knu/ruby-unf_ext,https://github.com/knu/ruby-unf_ext,rubygems,71,2023-03-01T16:27:32Z,false,0,false,
rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer/tree/v1.6.0,rubygems,170,2023-10-15T05:53:17Z,true,0,false,
parser,https://github.com/whitequark/parser,https://github.com/whitequark/parser/tree/v3.2.2.4,rubygems,949,2023-10-12T21:09:15Z,false,0,false,
parallel,https://github.com/grosser/parallel,https://github.com/grosser/parallel/tree/v1.23.0,rubygems,337,2023-07-03T23:47:03Z,true,2,true,2023-07-04T06:38:47Z
activejob,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activejob,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
pry,http://pry.github.io,https://github.com/pry/pry,rubygems,2291,2023-10-15T01:45:04Z,false,0,false,
rails-dom-testing,https://github.com/rails/rails-dom-testing,https://github.com/rails/rails-dom-testing,rubygems,104,2022-09-14T17:17:32Z,true,0,false,
ruby-progressbar,https://github.com/jfelchner/ruby-progressbar,https://github.com/jfelchner/ruby-progressbar,rubygems,193,2023-07-05T06:28:39Z,true,0,false,
http-cookie,https://github.com/sparklemotion/http-cookie,https://github.com/sparklemotion/http-cookie,rubygems,45,2023-10-12T16:38:19Z,true,0,false,
unf,https://github.com/knu/ruby-unf,https://github.com/knu/ruby-unf,rubygems,20,2023-02-04T00:28:51Z,true,1,false,
domain_name,https://github.com/knu/ruby-domain_name,https://github.com/knu/ruby-domain_name,rubygems,22,2022-07-06T21:28:52Z,true,0,false,
redis,https://github.com/redis/redis-rb,https://github.com/redis/redis-rb/tree/v5.0.7,rubygems,1201,2023-06-10T02:37:07Z,false,0,false,
ast,https://whitequark.github.io/ast/,https://github.com/whitequark/ast,rubygems,30,2021-01-08T13:27:53Z,false,11,true,2021-01-08T13:34:22Z
globalid,http://www.rubyonrails.org,https://github.com/rails/globalid,rubygems,170,2023-10-15T17:54:18Z,true,0,false,
rubocop,https://rubocop.org/,https://github.com/rubocop/rubocop/,rubygems,12285,2023-10-15T08:38:35Z,false,0,false,
nio4r,https://github.com/socketry/nio4r,https://github.com/socketry/nio4r/tree/v2.5.9,rubygems,303,2023-09-16T06:45:07Z,true,0,false,
netrc,https://github.com/geemus/netrc,https://github.com/geemus/netrc,rubygems,25,2014-10-27T04:00:13Z,true,3,true,2014-10-27T16:18:40Z
aws-sdk,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
websocket-driver,https://github.com/faye/websocket-driver-ruby,https://github.com/faye/websocket-driver-ruby,rubygems,89,2022-12-07T13:47:39Z,true,1,true,2022-12-16T22:27:15Z
multi_xml,https://github.com/sferik/multi_xml,https://github.com/sferik/multi_xml,rubygems,63,2018-09-12T17:43:23Z,true,1,true,2023-09-14T20:49:03Z
puma,https://puma.io,https://github.com/puma/puma,rubygems,3258,2023-10-12T23:53:30Z,true,1,true,2023-10-13T04:17:25Z
rb-fsevent,http://rubygems.org/gems/rb-fsevent,https://github.com/thibaudgg/rb-fsevent,rubygems,93,2022-11-30T08:52:21Z,true,0,false,
rest-client,https://github.com/rest-client/rest-client,https://github.com/rest-client/rest-client,rubygems,824,2023-10-14T16:19:10Z,true,0,false,
rack-protection,http://sinatrarb.com/protection/,https://github.com/sinatra/sinatra/tree/main/rack-protection,rubygems,1952,2023-10-13T09:56:34Z,true,2,true,2023-10-13T18:14:32Z
sass,https://sass-lang.com/,https://github.com/sass/ruby-sass,rubygems,112,2019-03-25T13:16:26Z,true,1,false,
aws-sdk-resources,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-resources,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
rb-inotify,https://github.com/guard/rb-inotify,https://github.com/guard/rb-inotify,rubygems,108,2022-12-01T13:38:51Z,true,0,false,
actioncable,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actioncable,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
httpclient,https://github.com/nahi/httpclient,https://github.com/nahi/httpclient,rubygems,454,2023-08-09T17:33:25Z,true,0,false,
execjs,https://github.com/rails/execjs,https://github.com/rails/execjs,rubygems,135,2023-10-05T21:47:27Z,true,3,false,
rexml,https://github.com/ruby/rexml,https://github.com/ruby/rexml,rubygems,88,2022-06-06T12:31:17Z,false,4,true,2022-06-06T23:42:30Z
dotenv,https://github.com/bkeepers/dotenv,https://github.com/bkeepers/dotenv,rubygems,464,2023-09-04T16:20:03Z,false,0,false,
faraday_middleware,https://github.com/lostisland/faraday_middleware,https://github.com/lostisland/faraday_middleware,rubygems,276,2021-10-14T23:04:56Z,true,2,true,2021-10-15T06:36:16Z
byebug,https://github.com/deivid-rodriguez/byebug,https://github.com/deivid-rodriguez/byebug,rubygems,847,2023-10-11T21:00:35Z,true,0,false,
hashie,https://github.com/hashie/hashie,https://github.com/hashie/hashie,rubygems,576,2023-08-31T02:12:17Z,true,0,false,
docile,https://ms-ati.github.io/docile/,https://github.com/ms-ati/docile,rubygems,106,2023-10-06T03:15:57Z,true,1,false,
simplecov,https://github.com/simplecov-ruby/simplecov,https://github.com/simplecov-ruby/simplecov/tree/v0.22.0,rubygems,1074,2023-10-13T11:53:08Z,true,1,false,
regexp_parser,https://github.com/ammar/regexp_parser,https://github.com/ammar/regexp_parser,rubygems,61,2019-11-22T17:35:13Z,true,3,true,2019-11-27T14:28:49Z
simplecov-html,https://github.com/simplecov-ruby/simplecov-html,https://github.com/simplecov-ruby/simplecov-html,rubygems,122,2022-10-05T15:06:28Z,true,1,false,
pg,https://github.com/ged/ruby-pg,https://github.com/ged/ruby-pg,rubygems,540,2023-08-11T15:09:23Z,true,2,true,2023-08-30T23:53:20Z
googleauth,https://github.com/googleapis/google-auth-library-ruby,https://github.com/googleapis/google-auth-library-ruby,rubygems,455,2023-10-13T01:51:24Z,false,2,true,2023-10-13T15:02:26Z
msgpack,http://msgpack.org/,https://github.com/msgpack/msgpack-ruby,rubygems,343,2023-07-12T10:30:43Z,true,0,false,
ruby2_keywords,https://github.com/ruby/ruby2_keywords,https://github.com/ruby/ruby2_keywords,rubygems,18,2021-08-03T09:15:51Z,true,1,false,
connection_pool,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool,rubygems,181,2023-09-11T07:47:03Z,false,0,false,
signet,https://github.com/googleapis/signet,https://github.com/googleapis/signet,rubygems,227,2023-01-12T08:07:18Z,true,0,false,
faraday-net_http,https://github.com/lostisland/faraday-net_http,https://github.com/lostisland/faraday-net_http,rubygems,32,2023-07-24T15:55:56Z,true,5,true,2023-07-24T16:12:15Z
net-ssh,https://github.com/net-ssh/net-ssh,https://github.com/net-ssh/net-ssh,rubygems,927,2023-09-14T12:04:34Z,true,0,false,
racc,https://github.com/ruby/racc,https://github.com/tenderlove/racc,rubygems,233,2023-09-07T14:09:18Z,true,0,false,
uglifier,http://github.com/lautis/uglifier,https://github.com/lautis/uglifier,rubygems,191,2023-08-22T06:29:43Z,true,0,false,
sinatra,http://sinatrarb.com/,https://github.com/sinatra/sinatra,rubygems,1952,2023-10-13T09:56:34Z,true,2,true,2023-10-13T18:14:32Z
memoist,https://github.com/matthewrudy/memoist,https://github.com/matthewrudy/memoist,rubygems,95,2022-05-11T02:53:00Z,true,0,false,
activestorage,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activestorage,rubygems,49645,2023-10-15T09:10:44Z,false,3,true,2023-10-15T09:57:14Z
rspec-rails,https://github.com/rspec/rspec-rails,https://github.com/rspec/rspec-rails,rubygems,2699,2023-10-14T09:25:28Z,true,1,true,2023-10-14T11:30:24Z
bcrypt,https://github.com/bcrypt-ruby/bcrypt-ruby,https://github.com/codahale/bcrypt-ruby,rubygems,271,2023-08-09T10:42:19Z,true,0,false,
listen,https://github.com/guard/listen,https://github.com/guard/listen/tree/v3.8.0,rubygems,570,2023-08-02T15:55:12Z,true,1,false,
sass-rails,https://github.com/rails/sass-rails,https://github.com/rails/sass-rails,rubygems,450,2023-03-08T22:01:57Z,true,0,false,
webmock,https://github.com/bblimke/webmock,https://github.com/bblimke/webmock/tree/v3.19.1,rubygems,1038,2023-10-14T00:27:02Z,true,0,false,
childprocess,https://github.com/enkessler/childprocess,https://github.com/enkessler/childprocess,rubygems,189,2023-09-02T14:24:08Z,true,1,false,
jquery-rails,https://github.com/rails/jquery-rails,https://github.com/rails/jquery-rails,rubygems,292,2023-01-03T10:47:01Z,true,0,false,
google-protobuf,https://developers.google.com/protocol-buffers,https://github.com/protocolbuffers/protobuf/tree/v3.24.4/ruby,rubygems,14403,2023-10-15T19:04:19Z,true,0,false,
crack,https://github.com/jnunemaker/crack,https://github.com/jnunemaker/crack,rubygems,75,2023-08-23T04:10:23Z,false,0,false,
daemons,https://github.com/thuehlinger/daemons,https://github.com/thuehlinger/daemons,rubygems,92,2023-09-11T08:33:08Z,false,0,false,
hashdiff,https://github.com/liufengyun/hashdiff,https://github.com/liufengyun/hashdiff,rubygems,85,2023-09-01T09:35:04Z,true,0,false,
sawyer,https://github.com/lostisland/sawyer,https://github.com/lostisland/sawyer,rubygems,69,2021-02-16T22:24:36Z,true,0,false,
marcel,https://github.com/rails/marcel,https://github.com/rails/marcel,rubygems,95,2023-10-13T03:37:40Z,true,1,false,
octokit,https://github.com/octokit/octokit.rb,https://github.com/octokit/octokit.rb,rubygems,1637,2023-10-06T20:37:41Z,true,0,false,
aws-sdk-sqs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sqs,rubygems,2929,2023-10-13T17:37:42Z,true,0,false,
retriable,http://github.com/kamui/retriable,https://github.com/kamui/retriable,rubygems,108,2022-12-01T09:35:18Z,true,1,false,
rubocop-ast,https://www.rubocop.org/,https://github.com/rubocop/rubocop-ast/,rubygems,269,2023-09-04T19:51:13Z,false,0,false,
capybara,https://github.com/teamcapybara/capybara,https://github.com/teamcapybara/capybara,rubygems,2712,2023-10-12T11:49:29Z,true,0,false,
awesome_print,https://github.com/awesome-print/awesome_print,https://github.com/awesome-print/awesome_print,rubygems,427,2023-10-11T01:51:54Z,true,0,false,
eventmachine,http://rubyeventmachine.com,https://github.com/eventmachine/eventmachine,rubygems,983,2023-07-17T22:56:45Z,false,0,false,
highline,https://github.com/JEG2/highline,https://github.com/JEG2/highline,rubygems,247,2021-02-11T09:51:43Z,true,3,true,2021-02-15T02:41:00Z
selenium-webdriver,https://selenium.dev,https://github.com/SeleniumHQ/selenium/tree/trunk/rb,rubygems,12950,2023-10-14T18:01:33Z,true,1,false,
